age_years,coil_score,current_price_position,data_date,data_source,dist_to_10y_high_pct,fetched_at,freshness,grade,last_close,lid_grade,lid_slope_pct_per_year,lifecycle,low_36m_above_10y_low_pct,old_peak_similarity,peak_age_months,pos_in_10y_range,proximity_pct,range_ratio_24_120,range_ratio_24_60,review_algorithm_version,review_as_of,review_effective,review_id,review_stale,review_status,reviewed,score_ascending_compression,score_long_coil,score_tight_resistance,score_total,slope_high_60m,slope_low_60m,span_years,status,ticker,touch_count,touches,trend_r2_60m,algorithm_version,screened_at,selection_policy
32.833333333333336,90.4,within_lid_band,2026-07-01,yfinance,0.037154221522314596,2026-07-27T06:45:50.686Z,frozen_rerun,A,82.1500015258789,A,-0.21,pre_breakout,0.7701258574222075,1.0957571284361003,233.0,0.9407698403992545,105.37,0.37780278143602397,0.6380562788780626,,,algorithm,,False,,False,0.6696753456990094,0.7764824456002446,0.5726151285189552,0.6784271096464844,0.016414287753142194,0.04599643398890219,17.42,coiling,REG,4,4,0.30202458867149307,2.3.0,2026-08-05T13:14:44.000Z,grade_is_not_null
25.0,73.8,within_lid_band,2026-07-01,yfinance,0.09891003796878324,2026-07-27T06:45:41.420Z,frozen_rerun,A,121.52999877929688,A,-0.37,pre_breakout,1.3241379836509968,1.0009639273931874,222.0,0.8739964394715936,96.12,0.6372909861441484,1.0,,,algorithm,,False,,False,0.400532120409097,0.7157488827307411,0.24014548605818653,0.47048350331493594,0.009889224136620413,0.006789176415201378,14.25,coiling,BG,2,2,0.012942684253514858,2.3.0,2026-08-05T13:14:44.000Z,grade_is_not_null
15.833333333333334,61.2,within_lid_band,2026-07-01,yfinance,0.28408053234046504,2026-07-27T06:45:35.396Z,frozen_rerun,A,78.25,A,-0.56,pre_breakout,0.06096127505513646,1.0,66.0,0.5341334982610361,85.2,0.6534133841669634,0.8163074844863015,,,algorithm,,False,,False,0.0,0.22257261445179596,0.0,0.08743613316946883,-0.04169755248976075,-0.040074318626373666,3.25,coiling,1299.HK,2,2,0.07706872940523679,2.3.0,2026-08-05T13:14:44.000Z,grade_is_not_null
33.25,44.9,within_lid_band,2026-07-01,yfinance,0.19463513857106535,2026-07-27T06:45:40.671Z,frozen_rerun,A,12670.0,A,2.65,breaking_out,1.3676176176176176,0.8154368261147661,40.0,0.739093387866394,90.04,0.5247524810146131,0.7994930698672595,,,algorithm,,False,,False,0.3293841985940537,0.5069352924857349,0.0,0.2545315253443523,0.05310941769933789,0.04768333936086146,1.5,breaking_out,AZN.L,2,2,0.6087215511757289,2.3.0,2026-08-05T13:14:44.000Z,grade_is_not_null
